t,e,u,w0,w1,w2,w3,y, ,r: 1, Kp: 100, Ti: 0, Td: 0
0.376000,0.732261,73.226059,6320.489111,6285.405994,6250.106134,6214.591489,0.269260
0.378000,0.730740,73.073952,6355.353567,6320.489111,6285.405994,6250.106134,0.270772
0.380000,0.729228,72.922771,6389.997480,6355.353567,6320.489111,6285.405994,0.272275
0.382000,0.727725,72.772526,6424.419010,6389.997480,6355.353567,6320.489111,0.273768
0.384000,0.726232,72.623224,6458.616354,6424.419010,6389.997480,6355.353567,0.275251
0.386000,0.724749,72.474873,6492.587748,6458.616354,6424.419010,6389.997480,0.276725
0.388000,0.723275,72.327482,6526.331468,6492.587748,6458.616354,6424.419010,0.278189
0.390000,0.721811,72.181057,6559.845825,6526.331468,6492.587748,6458.616354,0.279644
0.392000,0.720356,72.035607,6593.129172,6559.845825,6526.331468,6492.587748,0.281089
0.394000,0.718911,71.891138,6626.179897,6593.129172,6559.845825,6526.331468,0.282523
0.396000,0.717477,71.747659,6658.996428,6626.179897,6593.129172,6559.845825,0.283948
0.398000,0.716052,71.605175,6691.577229,6658.996428,6626.179897,6593.129172,0.285363
0.400000,0.714637,71.463694,6723.920804,6691.577229,6658.996428,6626.179897,0.286768
0.402000,0.713232,71.323222,6756.025691,6723.920804,6691.577229,6658.996428,0.288162
0.404000,0.711838,71.183766,6787.890470,6756.025691,6723.920804,6691.577229,0.289547
0.406000,0.710453,71.045332,6819.513753,6787.890470,6756.025691,6723.920804,0.290921
0.408000,0.709079,70.907927,6850.894192,6819.513753,6787.890470,6756.025691,0.292284
0.410000,0.707716,70.771556,6882.030476,6850.894192,6819.513753,6787.890470,0.293638
0.412000,0.706362,70.636225,6912.921330,6882.030476,6850.894192,6819.513753,0.294981
0.414000,0.705019,70.501941,6943.565515,6912.921330,6882.030476,6850.894192,0.296313
0.416000,0.703687,70.368708,6973.961830,6943.565515,6912.921330,6882.030476,0.297635
0.418000,0.702365,70.236532,7004.109107,6973.961830,6943.565515,6912.921330,0.298946
0.420000,0.701054,70.105418,7034.006217,7004.109107,6973.961830,6943.565515,0.300246
0.422000,0.699754,69.975372,7063.652066,7034.006217,7004.109107,6973.961830,0.301536
0.424000,0.698464,69.846398,7093.045595,7063.652066,7034.006217,7004.109107,0.302815
0.426000,0.697185,69.718500,7122.185781,7093.045595,7063.652066,7034.006217,0.304083
0.428000,0.695917,69.591685,7151.071636,7122.185781,7093.045595,7063.652066,0.305340
0.430000,0.694660,69.465956,7179.702207,7151.071636,7122.185781,7093.045595,0.306587
0.432000,0.693413,69.341317,7208.076576,7179.702207,7151.071636,7122.185781,0.307822
0.434000,0.692178,69.217772,7236.193859,7208.076576,7179.702207,7151.071636,0.309047
0.436000,0.690953,69.095327,7264.053209,7236.193859,7208.076576,7179.702207,0.310260
0.438000,0.689740,68.973984,7291.653810,7264.053209,7236.193859,7208.076576,0.311463
0.440000,0.688537,68.853747,7318.994882,7291.653810,7264.053209,7236.193859,0.312654
0.442000,0.687346,68.734620,7346.075679,7318.994882,7291.653810,7264.053209,0.313834
0.444000,0.686166,68.616606,7372.895487,7346.075679,7318.994882,7291.653810,0.315003
0.446000,0.684997,68.499708,7399.453627,7372.895487,7346.075679,7318.994882,0.316161
0.448000,0.683839,68.383931,7425.749454,7399.453627,7372.895487,7346.075679,0.317307
0.450000,0.682693,68.269275,7451.782354,7425.749454,7399.453627,7372.895487,0.318443
0.452000,0.681557,68.155746,7477.551747,7451.782354,7425.749454,7399.453627,0.319567
0.454000,0.680433,68.043344,7503.057087,7477.551747,7451.782354,7425.749454,0.320679
0.456000,0.679321,67.932074,7528.297857,7503.057087,7477.551747,7451.782354,0.321781
0.458000,0.678219,67.821936,7553.273575,7528.297857,7503.057087,7477.551747,0.322871
0.460000,0.677129,67.712934,7577.983791,7553.273575,7528.297857,7503.057087,0.323949
0.462000,0.676051,67.605069,7602.428085,7577.983791,7553.273575,7528.297857,0.325017
0.464000,0.674983,67.498345,7626.606071,7602.428085,7577.983791,7553.273575,0.326072
0.466000,0.673928,67.392761,7650.517392,7626.606071,7602.428085,7577.983791,0.327117
0.468000,0.672883,67.288321,7674.161724,7650.517392,7626.606071,7602.428085,0.328150
0.470000,0.671850,67.185025,7697.538773,7674.161724,7650.517392,7626.606071,0.329171
0.472000,0.670829,67.082876,7720.648275,7697.538773,7674.161724,7650.517392,0.330181
0.474000,0.669819,66.981875,7743.489998,7720.648275,7697.538773,7674.161724,0.331180
0.476000,0.668820,66.882022,7766.063739,7743.489998,7720.648275,7697.538773,0.332167
0.478000,0.667833,66.783319,7788.369327,7766.063739,7743.489998,7720.648275,0.333142
0.480000,0.666858,66.685766,7810.406618,7788.369327,7766.063739,7743.489998,0.334106
0.482000,0.665894,66.589366,7832.175500,7810.406618,7788.369327,7766.063739,0.335059
0.484000,0.664941,66.494117,7853.675888,7832.175500,7810.406618,7788.369327,0.336000
0.486000,0.664000,66.400022,7874.907727,7853.675888,7832.175500,7810.406618,0.336929
0.488000,0.663071,66.307080,7895.870994,7874.907727,7853.675888,7832.175500,0.337847
0.490000,0.662153,66.215291,7916.565689,7895.870994,7874.907727,7853.675888,0.338753
0.492000,0.661247,66.124656,7936.991844,7916.565689,7895.870994,7874.907727,0.339648
0.494000,0.660352,66.035174,7957.149518,7936.991844,7916.565689,7895.870994,0.340532
0.496000,0.659468,65.946847,7977.038800,7957.149518,7936.991844,7916.565689,0.341403
0.498000,0.658597,65.859673,7996.659803,7977.038800,7957.149518,7936.991844,0.342263
0.500000,0.657737,65.773652,8016.012669,7996.659803,7977.038800,7957.149518,0.343112
